Event #,Case #,Incident Type,Date/Time Reported,Date/Time Occurred,Location,Disposition
2025007570,25-0299,DRIVING UNDER INFLUENCE ALCOHOL,2/10/25  1:10:00AM,2/10/25  1:50:00AM,11135 NATIONAL BLVD/S BENTLEY AVE,Unknown
2025007554,-,SUSPICIOUS CIRCUMSTANCES,2/10/25  12:23:52AM,2/10/25  12:23:52AM,714 HILGARD AVE,INFORMATION ONLY
2025007541,-,GRAND THEFT REPORT,2/9/25  11:02:53PM,2/9/25  11:02:53PM,270 DE NEVE DR,FIELD INTERVIEWED
2025007538,-,DISTURBING THE PEACE,2/9/25  10:50:17PM,2/9/25  10:50:17PM,670 KELTON AVE,DETAIL HANDLED: NO REPORT
2025007506,-,FIRE ALARM,2/9/25  5:26:45PM,2/9/25  5:26:45PM,700-BLOCK WEYBURN TER,DETAIL HANDLED: NO REPORT
2025007504,-,FIRE ALARM,2/9/25  5:26:07PM,2/9/25  5:26:07PM,"JACARANDA COURT, 785 WEYBURN TER",REPORT TAKEN
2025007503,-,SUSPICIOUS CIRCUMSTANCES,2/9/25  5:18:01PM,2/9/25  5:18:01PM,"655 GAYLEY AVE, Updated as of:",Unknown
2025007502,-,SUSPICIOUS CIRCUMSTANCES,2/9/25  5:10:30PM,2/9/25  5:10:30PM,11811 VENICE BLVD,INFORMATION ONLY
2025007499,25-0298,THEFT BY USE OF ACCESS CARD INFORMATION,2/1/25  12:00:00AM,2/9/25  9:09:00AM,825 WEYBURN TER,Unknown
2025007485,-,MISSING PERSON(S),2/9/25  2:43:37PM,2/9/25  2:43:37PM,10861 WEYBURN AVE,CANCELLED BY REPORTING PARTY
2025007470 2025007470,25-0297 25-0297,BURGLARY (2) TAMPER/ETC WITH FIRE ALARM/ETC,2/9/25  6:42:00AM  2/9/25  6:42:00AM,2/9/25  7:10:00AM  2/9/25  7:10:00AM,"10953 KINROSS AVE, 10953 KINROSS AVE",Unknown
2025007466,-,MISDEMEANOR HIT AND RUN REPORT,2/9/25  12:01:57PM,2/9/25  12:01:57PM,457 PORTOLA PZ,CITATION ISSUED
2025007454 2025007454,25-0296 25-0296,WARRANT ARREST (2) MISCELLANEOUS HEALTH AND SAFETY CODE,2/9/25  10:25:00AM  2/9/25  10:25:00AM,2/9/25  10:30:00AM  2/9/25  10:30:00AM,"10898 LE CONTE AVE/WESTWOOD PZ, 10898 LE CONTE AVE/WESTWOOD PZ",Unknown
2025007388,-,SUSPICIOUS CIRCUMSTANCES,2/9/25  4:10:40AM,2/9/25  4:10:40AM,308 WESTWOOD PZ,INFORMATION ONLY
2025007387 2025007387,25-0295 25-0295,DRIVING UNDER INFLUENCE ALCOHOL (2) DRIVE WHILE LICENSE SUSPENDED/REVOKED FOR DRIVING UNDER INFLUENCE:SPECIFIC VIOLS,2/9/25  2:54:00AM  2/9/25  2:54:00AM,2/9/25  2:54:00AM  2/9/25  2:54:00AM,"899 GAYLEY AVE/LE CONTE AVE, 899 GAYLEY AVE/LE CONTE AVE",Unknown
2025007386 2025007386,25-0294 25-0294,POSSESS CONTROLLED SUBSTANCE (2) FELON PURCHASE/POSSESS/USE TEAR GAS/ETC,2/9/25  2:50:48AM  2/9/25  2:50:48AM,2/9/25  2:50:49AM  2/9/25  2:50:49AM,"PARKING STRUCTURE 8, 555 WESTWOOD PZ, PARKING STRUCTURE 8, 555 WESTWOOD PZ",Unknown
2025007383,-,VANDALISM REPORT,2/9/25  2:24:18AM,2/9/25  2:24:18AM,601 GAYLEY AVE,FIELD INTERVIEWED
2025007343,-,FIRE ALARM,2/8/25  8:44:48PM,2/8/25  8:44:48PM,10700-BLOCK DICKSON PZ,REFERRED TO OUTSIDE AGENCY
2025007342,-,FIRE ALARM,2/8/25  8:44:22PM,2/8/25  8:44:22PM,"ROYCE HALL, 10745 DICKSON PZ",REPORT TAKEN
2025007337,25-0293,MENTAL DISORDER 72 HR OBSERVATION,2/8/25  8:21:00PM,2/8/25  8:21:00PM,300-BLOCK CHARLES E YOUNG DR W,Unknown
2025007331,-,UNAUTHORIZED SUBJECTS,2/8/25  8:19:14PM,2/8/25  8:19:14PM,602 CHARLES E YOUNG DR E,WARNED OR ADVISED
2025007297,-,FIRE ALARM,2/8/25  5:44:32PM,2/8/25  5:44:32PM,"10700-BLOCK DICKSON PZ, Updated as of:",Unknown
2025007296,-,FIRE ALARM,2/8/25  5:44:06PM,2/8/25  5:44:06PM,"ROYCE HALL, 10745 DICKSON PZ",REPORT TAKEN
2025007290,-,DISTURBING THE PEACE,2/8/25  4:50:46PM,2/8/25  4:50:46PM,SUNSET BLVD/VETERAN AVE,REFERRED TO OUTSIDE AGENCY
2025007285,25-0292,BATTERY,2/8/25  2:35:00PM,2/8/25  2:35:00PM,"RONALD REAGAN UCLA MEDICAL CENTER, 757 WESTWOOD PZ",Unknown
2025007279,25-0291,VANDALISM:DEFACE PROPERTY,2/8/25  9:00:59AM,2/8/25  2:15:00PM,"FACULTY CENTER, 480 CHARLES E YOUNG DR E",Unknown
2025007276,-,BATTERY,2/8/25  2:38:38PM,2/8/25  2:38:38PM,10955 WEYBURN AVE,INFORMATION ONLY
2025007268,-,PETTY THEFT REPORT,2/8/25  1:18:45PM,2/8/25  1:18:45PM,3250 SAWTELLE BLVD,REPORT
2025007267,25-0290,BURGLARY - FROM MOTOR VEHICLE,2/7/25  5:00:00PM,2/8/25  1:00:00PM,"PARKING STRUCTURE DD, 409 CHARLES E YOUNG DRIVE WEST",Unknown
2025007226,-,UNAUTHORIZED SUBJECTS,2/8/25  10:22:19AM,2/8/25  10:22:19AM,430 CHARLES E YOUNG DR W,WARNED OR ADVISED
2025007221,-,K9 BOMB SWEEP REQUEST,2/8/25  9:24:27AM,2/8/25  9:24:27AM,301 WESTWOOD PZ,DETAIL HANDLED: NO REPORT
2025007214,-,FIRE ALARM,2/8/25  5:39:58AM,2/8/25  5:39:58AM,700-BLOCK TIVERTON DR,DETAIL HANDLED: NO REPORT
2025007213,-,FIRE ALARM,2/8/25  5:35:51AM,2/8/25  5:35:51AM,"FACTOR BUILDING, 700 TIVERTON DR",REPORT TAKEN
2025007210 2025007210,25-0289 25-0289,DRIVING UNDER INFLUENCE ALCOHOL (2) OBSTRUCT/RESIST/ETC PUBLIC/P OFFICER/EMT,2/8/25  2:44:00AM  2/8/25  2:44:00AM,2/8/25  2:44:00AM  2/8/25  2:44:00AM,"8830 VENICE BLVD, 8830 VENICE BLVD",Unknown
2025007166,25-0288,HATE INCIDENT,2/4/25  4:35:00PM,2/4/25  4:45:00PM,"PAULEY PAVILION, 301 WESTWOOD PZ",Unknown
2025007160,25-0287,APPROPRIATE LOST PROPERTY,2/7/25  9:46:00PM,2/7/25  10:13:00PM,"SAXON SUITES, 325 DE NEVE DR",Unknown
2025007141,-,BURGLARY ALARM,2/7/25  8:04:49PM,2/7/25  8:04:49PM,500-BLOCK PORTOLA PZ,NON-CRIMINAL MATTER
2025007133,-,FIRE ALARM,2/7/25  6:59:25PM,2/7/25  6:59:25PM,"GAYLEY HEIGHTS APARTMENTS, 10995 LE CONTE AVE",REPORT TAKEN
2025007124,-,PROWLER,2/7/25  5:36:07PM,2/7/25  5:36:07PM,900 WEYBURN PL,FIELD INTERVIEWED
2025007116,25-0286,COURTESY REPORT,2/6/25  8:30:00PM,2/7/25  7:00:00AM,"LOS ANGELES, CA",COURTESY REPORT
2025007114,-,SUSPICIOUS CIRCUMSTANCES,2/7/25  4:42:26PM,2/7/25  4:42:26PM,"900 WEYBURN PL, Updated as of:",Unknown
2025007113,-,SUSPICIOUS CIRCUMSTANCES,2/7/25  4:38:05PM,2/7/25  4:38:05PM,720 GAYLEY AVE,CANCELLED BY REPORTING PARTY
2025007111,-,MISDEMEANOR HIT AND RUN REPORT,2/7/25  4:24:21PM,2/7/25  4:24:21PM,720 GAYLEY AVE,CANCELLED BY REPORTING PARTY
2025007105,25-0284,TAKE VEHICLE WITHO OWNER`S CONSENT/VEHICLE THEFT,2/7/25  12:50:00PM,2/7/25  2:05:00PM,"KINROSS RECREATION CENTER, 11000 KINROSS AVE",Unknown
2025007100,25-0285,MENTAL DISORDER 72 HR OBSERVATION,2/7/25  1:55:00PM,2/7/25  1:55:00PM,400-BLOCK HILGARD AVE,Unknown
2025007094,25-0283,BATTERY,2/5/25  8:50:00PM,2/7/25  1:20:00PM,"WOODEN CENTER, 221 WESTWOOD PZ",Unknown
2025007090,-,SUBJECT REFUSING TO LEAVE,2/7/25  12:27:17PM,2/7/25  12:27:17PM,1070 VETERAN AVE,DETAIL HANDLED: NO REPORT
2025007061,-,UNAUTHORIZED SUBJECTS,2/7/25  9:26:34AM,2/7/25  9:26:34AM,635 CHARLES E YOUNG DR S,CANCELLED BY REPORTING PARTY
2025007046,-,TRAFFIC COLLISION INJURIES,2/7/25  7:31:34AM,2/7/25  7:31:34AM,SUNSET BLVD/BELLAGIO WAY,REFERRED TO OUTSIDE AGENCY
2025007044,25-0282,BURGLARY,2/7/25  3:08:10PM,2/7/25  3:08:11PM,"WASSERMAN FOOTBALL CENTER, 430 CHARLES E YOUNG DR W",Unknown
2025007036,-,FIRE ALARM,2/7/25  4:04:48AM,2/7/25  4:04:48AM,900-BLOCK WEYBURN TER,DETAIL HANDLED: NO REPORT
2025007035,-,FIRE ALARM,2/7/25  4:03:22AM,2/7/25  4:03:22AM,"SYCAMORE COURT, 925 WEYBURN TER",REPORT TAKEN
2025007033,-,FIRE ALARM,2/7/25  2:26:57AM,2/7/25  2:26:57AM,700-BLOCK WEYBURN TER,REFERRED TO OUTSIDE AGENCY
2025007032,-,FIRE ALARM,2/7/25  2:24:57AM,2/7/25  2:24:57AM,"MAGNOLIA COURT, 765 WEYBURN TER",REPORT TAKEN
2025007028,-,SUBJECT REFUSING TO LEAVE,2/7/25  1:58:00AM,2/7/25  1:58:00AM,757 WESTWOOD PZ,DETAIL HANDLED: NO REPORT
2025007025,-,FIRE ALARM,2/7/25  1:26:22AM,2/7/25  1:26:22AM,700-BLOCK WEYBURN TER,DETAIL HANDLED: NO REPORT
2025007024,-,FIRE ALARM,2/7/25  1:25:07AM,2/7/25  1:25:07AM,"ALOE COURT, 740 WEYBURN TER",REPORT TAKEN
2025006987,-,SMELL OR SIGHT OF SMOKE,2/6/25  10:43:38PM,2/6/25  10:43:38PM,"DODD HALL, 390 PORTOLA PZ",REPORT TAKEN
2025006969,-,LOST OR STOLEN VEHICLE,2/6/25  9:59:36PM,2/6/25  9:59:36PM,720 GAYLEY AVE,REFERRED TO OUTSIDE AGENCY
2025006963,-,FIRE ALARM,2/6/25  9:24:45PM,2/6/25  9:24:45PM,"GAYLEY HEIGHTS APARTMENTS, 10995 LE CONTE AVE",REPORT TAKEN
2025006939,-,SUSPICIOUS CIRCUMSTANCES,2/6/25  6:51:33PM,2/6/25  6:51:33PM,"351 CHARLES E YOUNG DR W, Updated as of:",Unknown
2025006935,25-0280,GRAND THEFT - BICYCLES,2/6/25  8:50:00AM,2/6/25  6:22:09PM,DODD HALL,Unknown
2025006934,-,DISTURBING THE PEACE,2/6/25  6:15:59PM,2/6/25  6:15:59PM,HILGARD AVE/WESTHOLME AVE,WARNED OR ADVISED
2025006932,-,SUSPICIOUS CIRCUMSTANCES,2/6/25  6:08:58PM,2/6/25  6:08:58PM,616 HILGARD AVE,UNABLE TO LOCATE
2025006926,-,GRAND THEFT AUTO,2/6/25  5:42:05PM,2/6/25  5:42:05PM,10944 STRATHMORE DR,REPORT
2025006925,25-0281,BATTERY,1/19/25  1:34:00AM,2/6/25  5:30:00PM,"CO OP HARDMAN HANSEN HALL, 500 LANDFAIR AVE",Unknown
2025006919,25-0279,TAKE VEHICLE WITHO OWNER`S CONSENT/VEHICLE THEFT,2/2/25  5:00:00PM,2/6/25  5:00:00PM,"OLIVE COURT, 825 WEYBURN TER",Unknown
2025006918,-,BURGLARY ALARM,2/6/25  4:22:47PM,2/6/25  4:22:47PM,600-BLOCK CHARLES E YOUNG DR S,NON-CRIMINAL MATTER
2025006912,25-0278,PETTY THEFT REPORT,2/12/25  9:20:40AM,2/12/25  9:20:41AM,ACKERMAN UNION,Unknown
2025006911,-,AUDIBLE ALARM,2/6/25  3:22:30PM,2/6/25  3:22:30PM,"TIVERTON HOUSE, 900 TIVERTON AVE",REPORT TAKEN
2025006899,-,MISC PC CODE VIOLATION,2/6/25  2:39:17PM,2/6/25  2:39:17PM,10811 ASHTON AVE,NON-CRIMINAL MATTER
2025006897,-,SUSPICIOUS CIRCUMSTANCES,2/6/25  2:27:04PM,2/6/25  2:27:04PM,410 WESTWOOD PZ,INFORMATION ONLY
2025006885,-,PATIENT WALK AWAY,2/6/25  12:50:22PM,2/6/25  12:50:22PM,757 WESTWOOD PZ,DETAIL HANDLED: NO REPORT
2025006879,-,LOST OR STOLEN VEHICLE,2/6/25  12:18:52PM,2/6/25  12:18:52PM,200 MEDICAL PZ,DETAIL HANDLED: NO REPORT
2025006877,25-0277,MISCELLANEOUS INCIDENT REPORT,2/6/25  12:16:00PM,2/6/25  12:16:00PM,10939 NATIONAL BLVD/VETERAN AVE,Unknown
2025006863,-,SUBJECT REFUSING TO LEAVE,2/6/25  10:02:25AM,2/6/25  10:02:25AM,1250 16TH ST,DETAIL HANDLED: NO REPORT
2025006860,-,TRAFFIC COLLISION INJURIES,2/6/25  9:12:31AM,2/6/25  9:12:31AM,707 TIVERTON DR,DETAIL HANDLED: NO REPORT
2025006836,-,UNAUTHORIZED SUBJECTS,2/6/25  7:44:39AM,2/6/25  7:44:39AM,607 CHARLES E YOUNG DR E,DETAIL HANDLED: NO REPORT
2025006832,-,PATIENT WALK AWAY,2/6/25  7:22:48AM,2/6/25  7:22:48AM,1250 16TH ST,INFORMATION ONLY
2025006830,-,FIRE DETAIL,2/6/25  7:07:45AM,2/6/25  7:07:45AM,"CAPITAL PROGRAMS BUILDING, 1060 VETERAN AVE",DETAIL HANDLED: NO REPORT
2025006829,-,FIRE ALARM,2/6/25  6:47:19AM,2/6/25  6:47:19AM,"MAGNOLIA COURT, 765 WEYBURN TER, Updated as of:",Unknown
2025006828,-,BURGLARY ALARM,2/6/25  5:40:37AM,2/6/25  5:40:37AM,300-BLOCK WESTWOOD PZ,NON-CRIMINAL MATTER
2025006825,-,SUSPICIOUS CIRCUMSTANCES,2/6/25  4:00:22AM,2/6/25  4:00:22AM,10982 ROEBLING AVE,NON-CRIMINAL MATTER
2025006823,25-0276,TAKE VEHICLE WITHO OWNER`S CONSENT/VEHICLE THEFT,2/5/25  11:30:00PM,2/6/25  2:15:00AM,"PARKING STRUCTURE 1, 720 GAYLEY AVE",Unknown
2025006807,25-0275,GRAND THEFT - FROM BUILDINGS,1/28/25  7:41:00PM,2/5/25  10:59:00PM,"RONALD REAGAN UCLA MEDICAL CENTER, 757 WESTWOOD PZ",Unknown
2025006791,25-0274,TAKE VEHICLE WITHO OWNER`S CONSENT/VEHICLE THEFT,2/5/25  6:15:00PM,2/5/25  9:00:00PM,"FACULTY CENTER, 480 CHARLES E YOUNG DR E",Unknown
2025006781,-,FIRE ALARM,2/5/25  9:17:55PM,2/5/25  9:17:55PM,"GAYLEY HEIGHTS APARTMENTS, 10995 LE CONTE AVE",REPORT TAKEN
2025006778,25-0273,VEHICLE TOW REPORT,2/5/25  11:44:49PM,2/5/25  11:44:50PM,10929 WILKINS AVE/MIDVALE AVE,Unknown
2025006764,-,SUBJECT REFUSING TO LEAVE,2/5/25  8:10:10PM,2/5/25  8:10:10PM,308 WESTWOOD PZ,NON-CRIMINAL MATTER
2025006763 2025006763,25-0272 25-0272,ASSAULT (2) OFFENSIVE WORDS IN PUBLIC PLACE,2/5/25  8:09:00PM  2/5/25  8:09:00PM,2/5/25  8:09:00PM  2/5/25  8:09:00PM,"CHICK-FIL-A, 900 WESTWOOD BLVD, CHICK-FIL-A, 900 WESTWOOD BLVD",Unknown
2025006737,25-0271,BATTERY ON PEACE OFFICER/EMERGENCY PERSONNEL/ETC,2/5/25  6:17:00PM,2/5/25  6:17:00PM,"SMH ER, 1250 16TH ST",Unknown
2025006729,25-0269,PETTY THEFT,2/5/25  5:37:58PM,2/5/25  5:37:59PM,MACDONALD MEDICAL RESEARCH LAB,Unknown
2025006728,-,GRAND THEFT AUTO,2/5/25  5:35:57PM,2/5/25  5:35:57PM,10944 STRATHMORE DR,UNABLE TO LOCATE
2025006725,-,FIRE ALARM,2/5/25  5:17:09PM,2/5/25  5:17:09PM,"PAULEY PAVILION, 301 WESTWOOD PZ",REPORT TAKEN
2025006723,25-0270,TRAFFIC COLLISION REPORT,2/5/25  5:09:59PM,2/5/25  5:10:00PM,"RONALD REAGAN UCLA MEDICAL CENTER, 757 WESTWOOD PZ",Unknown
2025006722,-,BURGLARY ALARM,2/5/25  5:03:45PM,2/5/25  5:03:45PM,500-BLOCK PORTOLA PZ,NON-CRIMINAL MATTER
2025006715,-,BURGLARY ALARM,2/5/25  4:28:55PM,2/5/25  4:28:55PM,700-BLOCK WESTWOOD PZ,NON-CRIMINAL MATTER
2025006713,25-0268,PETTY THEFT - FROM BUILDINGS,2/5/25  4:00:00PM,2/5/25  5:00:00PM,"MACDONALD MEDICAL RESEARCH LAB, 675 CHARLES E YOUNG DRIVE SOUTH",Unknown
2025006707,-,SUSPICIOUS CIRCUMSTANCES,2/5/25  3:49:43PM,2/5/25  3:49:43PM,"315 PORTOLA PZ, Updated as of:",Unknown
2025006706,-,PETTY THEFT REPORT,2/5/25  3:39:15PM,2/5/25  3:39:15PM,675 CHARLES E YOUNG DR S,INFORMATION ONLY
2025006698,-,FIRE ALARM,2/5/25  2:26:32PM,2/5/25  2:26:32PM,"CALIFORNIA NANOSYSTEMS INSTITUTE (CNSI), 570 WESTWOOD PZ",REPORT TAKEN
2025006696,25-0267,BURGLARY - FROM MOTOR VEHICLE,2/4/25  7:45:00PM,2/5/25  5:00:00AM,3233 S SEPULVEDA BLVD,Unknown
2025006692,-,FIRE ALARM,2/5/25  1:04:08PM,2/5/25  1:04:08PM,"MAGNOLIA COURT, 765 WEYBURN TER",REPORT TAKEN
2025006685,25-0264,MENTAL DISORDER 72 HR OBSERVATION,2/5/25  12:32:00PM,2/5/25  12:32:00PM,700-BLOCK WESTWOOD PZ,Unknown
2025006681,-,PETTY THEFT REPORT,2/5/25  12:11:42PM,2/5/25  12:11:42PM,100 MEDICAL PZ,DETAIL HANDLED: NO REPORT
2025006667,-,PETTY THEFT REPORT,2/5/25  11:38:07AM,2/5/25  11:38:07AM,1250 16TH ST,DETAIL HANDLED: NO REPORT
2025006663,25-0266,MISCELLANEOUS INCIDENT REPORT,2/5/25  11:12:00AM,2/5/25  11:12:00AM,100 UCLA MEDICAL PLAZA,Unknown
2025006662,25-0265,MISC PC CODE VIOLATION,2/5/25  12:00:00AM,2/5/25  11:59:00PM,,Unknown
2025006655 2025006655,25-0263 25-0263,BATTERY WITH SERIOUS BODILY INJURY (2) BATTERY,1/31/25  1:29:00PM  1/31/25  1:29:00PM,2/5/25  10:30:00AM  2/5/25  10:30:00AM,"CHICK-FIL-A, 900 WESTWOOD BLVD, CHICK-FIL-A, 900 WESTWOOD BLVD",Unknown
2025006650,25-0262,LOST PROPERTY REPORT,10/17/24  12:00:00AM,10/18/24  12:00:00AM,1223 16TH ST,Unknown
2025006649,25-0261,PROPERTY REPORT ONLY,2/5/25  9:29:59AM,2/5/25  9:30:00AM,"UCLA VENICE DENTAL CLINIC, 323 LINCOLN AVE",Unknown
2025006648,25-0260,GRAND THEFT AUTO,2/7/25  9:54:07AM,2/7/25  9:54:08AM,,Unknown
2025006640,-,VANDALISM REPORT,2/5/25  8:37:51AM,2/5/25  8:37:51AM,485 HALVERN DR,DETAIL HANDLED: NO REPORT
2025006638,-,BURGLARY ALARM,2/5/25  8:23:23AM,2/5/25  8:23:23AM,300-BLOCK CHARLES E YOUNG DR E,NON-CRIMINAL MATTER
2025006634,25-0257,MISDEMEANOR HIT AND RUN REPORT,2/4/25  7:03:59AM,2/4/25  7:04:00AM,PARKING STRUCTURE 1,Unknown
2025006632,-,SUBJECT REFUSING TO LEAVE,2/5/25  6:24:49AM,2/5/25  6:24:49AM,757 WESTWOOD PZ,CANCELLED BY REPORTING PARTY
2025006631,25-0258,COURTESY REPORT,2/5/24  6:10:00AM,2/5/24  6:30:00AM,"LOS ANGELES, CA",COURTESY REPORT
2025006630,25-0259,BURGLARY,2/5/25  4:28:00AM,2/5/25  4:28:00AM,"MEDICAL PLAZA 100 MANOUKIAN MEDICAL BLDG OPEN CASE, 100 MEDICAL PZ, Updated as of:",Unknown
2025006608,25-0256,PROPERTY REPORT ONLY,2/5/25  1:15:00AM,2/5/25  1:15:00AM,744 HILGARD AVE,Unknown
2025006604,-,INDECENT EXPOSURE,2/5/25  12:37:06AM,2/5/25  12:37:06AM,616 HILGARD AVE,DETAIL HANDLED: NO REPORT
2025006568,-,SUSPICIOUS CIRCUMSTANCES,2/4/25  9:36:47PM,2/4/25  9:36:47PM,337 CHARLES E YOUNG DR E,UNABLE TO LOCATE
2025006545,-,SUSPICIOUS CIRCUMSTANCES,2/4/25  8:01:06PM,2/4/25  8:01:06PM,10984 LE CONTE AVE,INFORMATION ONLY
2025006544 2025006544,25-0255 25-0255,WARRANT ARREST (2) DRIVE WHILE LICENSE SUSPENDED/REVOKED FOR DRIVING UNDER INFLUENCE:SPECIFIC VIOLS,2/4/25  8:15:00PM  2/4/25  8:15:00PM,2/4/25  8:15:00PM  2/4/25  8:15:00PM,"10929 WILKINS AVE/MIDVALE AVE, 10929 WILKINS AVE/MIDVALE AVE",Unknown
2025006535,25-0254,PROPERTY REPORT ONLY,12/16/24  12:00:00AM,12/16/24  12:00:00AM,"POWELL LIBRARY, 10740 DICKSON PZ",Unknown
2025006531,25-0253,PROPERTY REPORT ONLY,6/25/24  12:00:00PM,6/25/24  12:00:00PM,"POWELL LIBRARY, 10740 DICKSON PZ",Unknown
2025006520,25-0251,TAKE VEHICLE WITHO OWNER`S CONSENT/VEHICLE THEFT,2/4/25  12:30:00PM,2/4/25  5:05:00PM,459 LANDFAIR AVE,Unknown
2025006518,-,415 FIGHT,2/4/25  4:39:09PM,2/4/25  4:39:09PM,301 WESTWOOD PZ,WARNED OR ADVISED
2025006517 2025006517,25-0252 25-0252,TAKE VEHICLE WITHO OWNER`S CONSENT/VEHICLE THEFT (2) VEHICLE TOW REPORT,2/4/25  5:04:00PM  2/4/25  5:04:00PM,2/4/25  5:04:00PM  2/4/25  5:04:00PM,"5455 W 111TH ST, 5455 W 111TH ST",Unknown
2025006512,-,K9 BOMB SWEEP REQUEST,2/4/25  3:51:01PM,2/4/25  3:51:01PM,301 WESTWOOD PZ,DETAIL HANDLED: NO REPORT
2025006505,-,FIRE ALARM,2/4/25  3:00:54PM,2/4/25  3:00:54PM,"LAUREL, 920 WEYBURN PL",REPORT TAKEN
2025006502,-,FIRE ALARM,2/4/25  2:55:03PM,2/4/25  2:55:03PM,"BRADLEY INTERNATIONAL HALL, 417 CHARLES E YOUNG DR W",REPORT TAKEN
2025006496,-,DISTURBING THE PEACE,2/4/25  2:03:54PM,2/4/25  2:03:54PM,221 WESTWOOD PZ,INFORMATION ONLY
2025006490,-,INVESTIGATION,2/4/25  12:22:24PM,2/4/25  12:22:24PM,601 WESTWOOD PZ,DETAIL HANDLED: NO REPORT
2025006487,-,UNAUTHORIZED SUBJECTS,2/4/25  12:14:51PM,2/4/25  12:14:51PM,10924 LE CONTE AVE,UNABLE TO LOCATE
2025006478,25-0248,PETTY THEFT - MAIL OR PACKAGE,2/1/25  12:44:00PM,2/3/25  8:00:00AM,"GLENROCK WEST APARTMENTS, 555 GLENROCK AVE, Updated as of:",Unknown
2025006476,-,UNAUTHORIZED SUBJECTS,2/4/25  9:24:57AM,2/4/25  9:24:57AM,502 PORTOLA PZ,REFERRED TO OUTSIDE AGENCY
2025006474,25-0250,BURGLARY - FROM MOTOR VEHICLE,2/2/25  9:00:00PM,2/4/25  8:40:00AM,"WESTWOOD EXECUTIVE HOUSE, 424 KELTON AVE",Unknown
2025006472,-,SUSPICIOUS CIRCUMSTANCES,2/4/25  9:13:03AM,2/4/25  9:13:03AM,235 CHARLES E YOUNG DR E,UNABLE TO LOCATE
2025006471,25-0249,INDECENT EXPOSURE,2/4/25  8:55:00AM,2/4/25  9:00:00AM,"GEFFEN ACADEMY AT UCLA, 11000 KINROSS AVE",Unknown
2025006461,-,UNAUTHORIZED SUBJECTS,2/4/25  8:13:29AM,2/4/25  8:13:29AM,336 CHARLES E YOUNG DR N,WARNED OR ADVISED
2025006458,-,UNAUTHORIZED SUBJECTS,2/4/25  7:06:39AM,2/4/25  7:06:39AM,1500 S SEPULVEDA BLVD,DETAIL HANDLED: NO REPORT
2025006456,-,UNAUTHORIZED SUBJECTS,2/4/25  5:31:53AM,2/4/25  5:31:53AM,1145 GAYLEY AVE,UNABLE TO LOCATE
2025006446,25-0247,POSSESS CONTROLLED SUBSTANCE,2/4/25  1:14:00AM,2/4/25  1:14:00AM,"COURTSIDE, 330 DE NEVE DR",Unknown
2025006430,25-0246,WARRANT ARREST,2/3/25  11:11:00PM,2/3/25  11:11:00PM,11331 SANTA MONICA BLVD/CORINTH AVE,Unknown
2025006372,-,UNAUTHORIZED SUBJECTS,2/3/25  7:00:48PM,2/3/25  7:00:48PM,655 GAYLEY AVE,NON-CRIMINAL MATTER
2025006360,-,TRAFFIC COLLISION OPEN VEHICLE,2/3/25  5:53:04PM,2/3/25  5:53:04PM,LEVERING AVE/ROEBLING AVE,REFERRED TO OUTSIDE AGENCY
2025006354,-,GRAND THEFT AUTO,2/3/25  5:24:03PM,2/3/25  5:24:03PM,10944 STRATHMORE DR,CANCELLED BY REPORTING PARTY
2025006353,25-0245,TAKE VEHICLE WITHO OWNER`S CONSENT/VEHICLE THEFT,2/3/25  12:45:00PM,2/3/25  5:15:00PM,"ANDERSON SCHOOL OF MANAGEMENT, 110 WESTWOOD PZ",Unknown
2025006351,-,MISC PC CODE VIOLATION,2/3/25  5:15:12PM,2/3/25  5:15:12PM,601 WESTWOOD PZ,DETAIL HANDLED: NO REPORT
2025006349,-,BURGLARY ALARM,2/3/25  4:58:57PM,2/3/25  4:58:57PM,500-BLOCK PORTOLA PZ,NON-CRIMINAL MATTER
2025006341,-,PATIENT WALK AWAY,2/3/25  3:49:39PM,2/3/25  3:49:39PM,757 WESTWOOD PZ,INFORMATION ONLY
2025006340 2025006340,25-0243 25-0243,BURGLARY - FROM MOTOR VEHICLE (2) TAKE VEHICLE WITHO OWNER`S CONSENT/VEHICLE THEFT,1/31/25  11:00:00PM  1/31/25  11:00:00PM,2/3/25  2:00:00PM  2/3/25  2:00:00PM,"STRATHMORE REGENCY, 11050 STRATHMORE DR, STRATHMORE REGENCY, 11050 STRATHMORE DR",Unknown
2025006337,-,MISC PC CODE VIOLATION,2/3/25  3:14:17PM,2/3/25  3:14:17PM,"601 WESTWOOD PZ, Updated as of:",Unknown
2025006329,25-0244,MENTAL DISORDER 72 HR OBSERVATION,2/3/25  2:05:00PM,2/3/25  3:05:00PM,1500-BLOCK GRANVILLE AVE,Unknown
2025006324,25-0242,18+ POSSESS MJ FOR SALE,2/3/25  2:12:00PM,2/3/25  2:43:00PM,1399 WESTWOOD BLVD/WILKINS AVE,Unknown
2025006322,-,FIRE ALARM,2/3/25  2:02:53PM,2/3/25  2:02:53PM,"CENTER FOR HEALTH SCIENCES, 10833 LE CONTE AVE",REFERRED TO OUTSIDE AGENCY
2025006314,-,HAZARDOUS MATERIALS INCIDENT,2/3/25  1:44:00PM,2/3/25  1:44:00PM,"STRATHMORE BUILDING, 555 WESTWOOD PZ",REPORT TAKEN
